Job_ID,Task_Start_Time,Task_End_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Task_Waiting_Time (ms),Data_Source,Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type,Error_Rate (%),Task_Type,Projection_Score,Predicted_Execution_Duration (ms),Predicted_Context_Switch_Penalty (ms),Host_Cluster_Suitability_Score,Predicted_Load_Condition,Scheduling_Priority_Score,Resource_Cluster_ID,Load_Rebalancing_Flag,Envy_Freeness_Score,VM_Placement_Diversity_Score,PM_Utilization_Efficiency (%),Affinity_Breaker_Flag,Observed_Delay_Deviation (ms),Adaptive_Model_Update_Flag,Context_Switch_Overhead (%),Thermal_Impact_Score,Energy_Efficiency_Index,Predicted_Host_ID,Actual_Host_ID,CPU_Share (%),Memory_Share (%),Bandwidth_Share (%),VM_Total_Memory_Capacity (MB),Host_Selection_Correct,Envy_Rate (%),Dominant_Resource_Share (%),Memory_Utilization (%)
JOB_71,01-01-2024 01:10,01-01-2024 01:10,71.78,3703,4728,2.56,832,Enterprise DB,1210,342.65,High,Priority-Based,Dynamic,3.82,IO-Bound,0.654,4504,115,0.708,Medium,0.482,Cluster_71,No,0.729,0.677,91.14,No,224,Yes,3.93,0.194,0.91,Host_3,Host_2,13.31,18.18,36.33,8192,0,27.1,36.33,45.2
JOB_72,01-01-2024 01:11,01-01-2024 01:11,25.9,3397,868,0.96,308,Social Media,4031,503.75,Low,FCFS,Dynamic,4.81,Delay-Sensitive,1.378,779,91,0.604,Medium,0.109,Cluster_72,Yes,0.729,0.837,73.08,Yes,89,Yes,2.85,0.469,1.03,Host_4,Host_2,40.9,62.01,26.93,16384,0,27.1,62.01,20.73
JOB_73,01-01-2024 01:12,01-01-2024 01:12,10.44,2744,1504,3.28,571,Social Media,3660,705.47,High,Round Robin,Dynamic,2.09,Delay-Sensitive,1.095,1738,45,0.777,Medium,0.553,Cluster_73,No,0.838,0.608,73.34,No,-234,No,3.5,0.979,1.463,Host_1,Host_3,79.11,51.14,89.6,16384,0,16.2,89.6,16.75
JOB_74,01-01-2024 01:13,01-01-2024 01:13,75.24,518,543,7.97,271,Social Media,4794,774.14,Medium,Priority-Based,Static,3.44,IO-Bound,1.191,708,23,0.785,Low,0.401,Cluster_74,No,0.868,0.666,98.2,Yes,-165,No,3.43,0.661,1.008,Host_4,Host_1,83.52,76.79,40.05,8192,0,13.2,83.52,6.32
JOB_75,01-01-2024 01:14,01-01-2024 01:14,66.55,1141,3204,7.65,521,Social Media,2053,398.65,Medium,Priority-Based,Dynamic,3.18,CPU-Bound,1.209,3340,27,0.96,High,0.665,Cluster_75,No,0.848,0.898,95.57,No,-136,No,4.36,0.113,1.143,Host_4,Host_4,75.98,46.78,33.14,16384,1,15.2,75.98,6.96
JOB_76,01-01-2024 01:15,01-01-2024 01:15,68.32,3583,4455,2.48,682,Enterprise DB,1577,666.47,High,ASB-Dynamic-CapsNet,Static,1.97,Memory-Intensive,1.123,4695,108,0.632,High,0.038,Cluster_76,No,0.913,0.88,75.87,Yes,-240,Yes,4.36,0.935,1.415,Host_1,Host_3,16.11,53.16,98.19,16384,0,8.7,98.19,21.87
JOB_77,01-01-2024 01:16,01-01-2024 01:16,71.7,5700,3405,2.37,71,IoT,1963,723.48,High,ASB-Dynamic-CapsNet,Dynamic,3.61,Memory-Intensive,1.201,3611,101,0.801,Medium,0.772,Cluster_77,Yes,0.98,0.703,77.59,No,-206,No,3.7,0.896,1.141,Host_3,Host_3,83.95,28.66,85.9,32768,1,2,85.9,17.4
JOB_78,01-01-2024 01:17,01-01-2024 01:17,15.92,829,1638,6.6,576,Enterprise DB,4391,303.95,Medium,FCFS,Static,2.96,Memory-Intensive,1.341,1640,33,0.722,High,0.007,Cluster_78,Yes,0.887,0.868,91.6,Yes,-2,Yes,1.04,0.828,1.33,Host_3,Host_1,89.7,45.62,26.6,16384,0,11.3,89.7,5.06
JOB_79,01-01-2024 01:18,01-01-2024 01:18,38.68,1365,4030,4.85,432,Enterprise DB,3231,105.66,High,ASB-Dynamic-CapsNet,Dynamic,3.8,Delay-Sensitive,0.9,4326,75,0.602,High,0.384,Cluster_79,Yes,0.879,0.967,82.02,Yes,-296,Yes,1.27,0.871,1.015,Host_2,Host_3,10.59,54.99,62.2,32768,0,12.1,62.2,4.17
JOB_80,01-01-2024 01:19,01-01-2024 01:19,19.27,1273,1431,8.03,405,Enterprise DB,4943,895.72,Medium,Round Robin,Dynamic,0.97,Delay-Sensitive,0.747,1256,110,0.939,Medium,0.674,Cluster_80,No,0.703,0.805,79.83,Yes,175,No,1.61,0.477,0.984,Host_4,Host_3,61.73,76.16,25.4,32768,0,29.7,76.16,3.88
JOB_81,01-01-2024 01:20,01-01-2024 01:20,79.05,4987,169,0.73,893,Enterprise DB,3396,680.34,Medium,ASB-Dynamic-CapsNet,Static,1.8,Memory-Intensive,0.55,359,49,0.834,High,0.344,Cluster_81,Yes,0.905,0.715,91.4,Yes,-190,No,2.66,0.61,1.284,Host_2,Host_3,79.54,76.4,58.52,32768,0,9.5,79.54,15.22
JOB_82,01-01-2024 01:21,01-01-2024 01:21,59.86,5232,3535,6.3,40,IoT,2913,651.63,High,Priority-Based,Dynamic,3.36,Delay-Sensitive,0.777,3327,115,0.969,Low,0.925,Cluster_82,No,0.883,0.548,85.88,No,208,Yes,1.75,0.436,1.09,Host_4,Host_3,48.1,56.62,49.95,32768,0,11.7,56.62,15.97
JOB_83,01-01-2024 01:22,01-01-2024 01:22,36.47,2854,580,7.44,339,Social Media,4660,68.31,Low,FCFS,Dynamic,0.62,Delay-Sensitive,0.843,676,37,0.814,High,0.132,Cluster_83,Yes,0.979,0.915,89.25,No,-96,No,3.77,0.551,1.068,Host_4,Host_2,52.62,59.25,44.26,8192,0,2.1,59.25,34.84
JOB_84,01-01-2024 01:23,01-01-2024 01:23,15.08,3838,4194,9.94,958,IoT,555,819.69,High,ASB-Dynamic-CapsNet,Static,3.85,IO-Bound,1.376,4480,65,0.85,High,0.125,Cluster_84,Yes,0.846,0.543,75.86,Yes,-286,Yes,2.95,0.121,1.449,Host_4,Host_1,67.78,26.31,76.1,8192,0,15.4,76.1,46.85
JOB_85,01-01-2024 01:24,01-01-2024 01:24,34.88,4018,3596,6.95,811,IoT,4300,570.39,Medium,FCFS,Dynamic,0.67,IO-Bound,0.859,3511,57,0.875,Medium,0.219,Cluster_85,Yes,0.99,0.792,72.63,No,85,No,2.46,0.988,1.173,Host_1,Host_1,10.05,81.68,97.83,16384,1,1,97.83,24.52
JOB_86,01-01-2024 01:25,01-01-2024 01:25,36.01,3442,2893,2.7,178,Social Media,2056,849.41,Low,Round Robin,Dynamic,1.62,IO-Bound,0.751,3112,104,0.851,High,0.641,Cluster_86,No,0.992,0.536,77.52,Yes,-219,No,1.26,0.819,0.96,Host_1,Host_3,55.07,37.57,69.45,8192,0,0.8,69.45,42.02
JOB_87,01-01-2024 01:26,01-01-2024 01:26,68.37,7295,2992,1.53,275,IoT,4256,974.82,Low,Round Robin,Static,1.19,Memory-Intensive,1.226,2927,22,0.854,High,0.33,Cluster_87,Yes,0.849,0.726,76.12,No,65,Yes,3.34,0.65,1.166,Host_1,Host_1,16.92,12.03,33.99,16384,1,15.1,33.99,44.53
JOB_88,01-01-2024 01:27,01-01-2024 01:27,61,7484,1298,6.59,317,Enterprise DB,2905,957.53,Medium,ASB-Dynamic-CapsNet,Static,0.3,IO-Bound,0.898,1497,107,0.689,Medium,0.746,Cluster_88,No,0.888,0.824,83.13,Yes,-199,Yes,1.81,0.239,0.99,Host_2,Host_4,55.63,69.61,11.26,16384,0,11.2,69.61,45.68
JOB_89,01-01-2024 01:28,01-01-2024 01:28,80.98,5621,2472,5.47,468,Enterprise DB,4014,857.53,Low,ASB-Dynamic-CapsNet,Dynamic,1.35,Memory-Intensive,0.966,2639,29,0.888,Low,0.991,Cluster_89,Yes,0.813,0.805,73.55,No,-167,No,2.19,0.577,1.019,Host_1,Host_1,73.36,74.36,99.04,32768,1,18.7,99.04,17.15
JOB_90,01-01-2024 01:29,01-01-2024 01:29,47.78,3067,1992,9.04,194,Social Media,1724,20.84,Low,ASB-Dynamic-CapsNet,Dynamic,4.56,CPU-Bound,0.788,2072,97,0.654,High,0.533,Cluster_90,No,0.997,0.801,71.13,No,-80,Yes,0.77,0.94,1.338,Host_3,Host_3,67.93,18.24,84.03,8192,1,0.3,84.03,37.44
JOB_91,01-01-2024 01:30,01-01-2024 01:30,19.57,2174,1983,7.4,343,Social Media,1240,886.87,High,Priority-Based,Static,0.13,Delay-Sensitive,1.069,1708,100,0.816,High,0.497,Cluster_91,No,0.936,0.629,84.28,No,275,No,3.44,0.344,0.884,Host_4,Host_3,64.45,25.99,74.5,8192,0,6.4,74.5,26.54
JOB_92,01-01-2024 01:31,01-01-2024 01:31,67.06,3183,897,5.34,524,Social Media,2442,84.31,Medium,Round Robin,Static,0.08,Delay-Sensitive,0.541,893,118,0.716,Medium,0.213,Cluster_92,Yes,0.927,0.664,89.56,No,4,No,1.56,0.514,1.293,Host_1,Host_1,94.81,39.68,43.87,8192,1,7.3,94.81,38.85
JOB_93,01-01-2024 01:32,01-01-2024 01:32,70.86,3880,117,4.33,450,Enterprise DB,1971,852.68,Low,Priority-Based,Dynamic,3.52,CPU-Bound,1.498,143,100,0.831,Medium,0.298,Cluster_93,Yes,0.744,0.83,83.19,No,-26,No,1.84,0.528,0.961,Host_4,Host_3,64.67,53.47,10.23,8192,0,25.6,64.67,47.36
JOB_94,01-01-2024 01:33,01-01-2024 01:33,54.9,1239,143,4.34,682,Social Media,4439,287.37,Medium,ASB-Dynamic-CapsNet,Static,1.83,CPU-Bound,1.15,194,71,0.668,High,0.586,Cluster_94,No,0.839,0.531,86.01,Yes,-51,Yes,2.45,0.39,0.922,Host_1,Host_3,81.68,26.31,11.69,8192,0,16.1,81.68,15.12
JOB_95,01-01-2024 01:34,01-01-2024 01:34,71.68,2045,254,2.65,400,IoT,2742,613.97,High,Round Robin,Dynamic,1.15,CPU-Bound,1.113,342,35,0.744,Medium,0.939,Cluster_95,Yes,0.743,0.72,82.62,No,-88,No,1.88,0.983,1.192,Host_2,Host_2,38.84,63.09,63.42,8192,1,25.7,63.42,24.96
JOB_96,01-01-2024 01:35,01-01-2024 01:35,49.5,5064,3548,0.66,781,IoT,4483,47.69,High,Priority-Based,Dynamic,2.54,Memory-Intensive,0.935,3640,107,0.857,Low,0.875,Cluster_96,No,0.771,0.964,77.3,Yes,-92,No,4.69,0.751,0.959,Host_2,Host_2,63.09,47.55,87.78,16384,1,22.9,87.78,30.91
JOB_97,01-01-2024 01:36,01-01-2024 01:36,51.82,2759,4938,5.96,944,Cloud,1877,773.47,High,Priority-Based,Static,1.33,Delay-Sensitive,1.423,5159,39,0.775,Medium,0.807,Cluster_97,No,0.755,0.775,86.1,No,-221,Yes,1.87,0.156,0.924,Host_1,Host_3,88.67,72.41,14.16,16384,0,24.5,88.67,16.84
JOB_98,01-01-2024 01:37,01-01-2024 01:37,44.2,1635,4180,2.52,569,Cloud,2549,120.59,Low,FCFS,Static,1.96,Delay-Sensitive,1.117,4204,71,0.914,Medium,0.899,Cluster_98,No,0.939,0.899,80.74,No,-24,Yes,0.92,0.245,1.375,Host_1,Host_1,17.39,38.52,64.45,32768,1,6.1,64.45,4.99
JOB_99,01-01-2024 01:38,01-01-2024 01:38,12.03,5627,1525,2.48,263,Social Media,766,416.58,High,Priority-Based,Static,3.58,IO-Bound,0.599,1811,108,0.64,Medium,0.334,Cluster_99,No,0.705,0.696,87.49,No,-286,No,2.09,0.554,1.237,Host_1,Host_4,51.25,72.32,91.38,8192,0,29.5,91.38,68.69
JOB_100,01-01-2024 01:39,01-01-2024 01:39,18.63,7447,4420,1.69,595,Cloud,680,819.27,Medium,ASB-Dynamic-CapsNet,Static,0.58,IO-Bound,1.085,4162,113,0.767,Medium,0.774,Cluster_100,Yes,0.924,0.604,86.86,No,258,Yes,2.52,0.904,1.206,Host_4,Host_1,84.63,38.53,12.42,8192,0,7.6,84.63,90.91
JOB_101,01-01-2024 01:40,01-01-2024 01:40,12.51,7120,4412,2.3,344,Enterprise DB,4910,698.4,High,ASB-Dynamic-CapsNet,Dynamic,4.8,Delay-Sensitive,0.925,4306,104,0.801,High,0.909,Cluster_101,No,0.756,0.9,81.61,Yes,106,Yes,3.64,0.25,0.926,Host_1,Host_4,81.13,27.4,15.71,32768,0,24.4,81.13,21.73
JOB_102,01-01-2024 01:41,01-01-2024 01:41,60.91,1373,3739,0.8,409,Enterprise DB,134,15.98,Low,Priority-Based,Static,0.21,IO-Bound,0.947,3548,95,0.925,Medium,0.884,Cluster_102,No,0.997,0.952,88.69,No,191,Yes,2.24,0.81,0.972,Host_4,Host_1,20.07,20.67,71.8,32768,0,0.3,71.8,4.19
JOB_103,01-01-2024 01:42,01-01-2024 01:42,35.15,5055,4226,6.91,175,IoT,3818,409,High,FCFS,Dynamic,4.03,IO-Bound,0.782,4127,105,0.928,Medium,0.046,Cluster_103,No,0.999,0.724,86.64,No,99,Yes,4.96,0.36,0.871,Host_1,Host_3,53.19,94.85,77.74,32768,0,0.1,94.85,15.43
JOB_104,01-01-2024 01:43,01-01-2024 01:43,50.69,2800,1992,4.31,269,IoT,786,51.51,Low,FCFS,Dynamic,3.62,CPU-Bound,0.518,1755,43,0.603,Medium,0.774,Cluster_104,No,0.999,0.806,91.33,Yes,237,No,1.37,0.569,1.049,Host_2,Host_4,12.44,90.06,57.27,32768,0,0.1,90.06,8.54
JOB_105,01-01-2024 01:44,01-01-2024 01:44,82.61,6145,997,5.83,13,Cloud,2757,676.76,Medium,FCFS,Dynamic,1.41,CPU-Bound,0.646,834,101,0.721,Medium,0.298,Cluster_105,Yes,0.771,0.541,96.7,Yes,163,Yes,2.78,0.252,0.84,Host_2,Host_1,67.87,90.12,44.07,16384,0,22.9,90.12,37.51
JOB_106,01-01-2024 01:45,01-01-2024 01:45,29.94,1251,3524,6.55,897,Cloud,276,969.26,High,Priority-Based,Dynamic,0.59,Memory-Intensive,0.79,3495,46,0.928,High,0.028,Cluster_106,No,0.73,0.974,92.04,No,29,Yes,4.8,0.743,1.222,Host_3,Host_1,71.7,15.79,72.62,8192,0,27,72.62,15.27
JOB_107,01-01-2024 01:46,01-01-2024 01:46,42.83,6057,4640,9.74,128,Enterprise DB,3407,658.71,High,Priority-Based,Dynamic,4.26,CPU-Bound,1.11,4828,77,0.614,Low,0.395,Cluster_107,No,0.732,0.679,87.22,No,-188,No,1.25,0.863,1.226,Host_1,Host_4,25.99,11.07,17.71,16384,0,26.8,25.99,36.97
JOB_108,01-01-2024 01:47,01-01-2024 01:47,70.44,6373,1358,1.15,932,IoT,1357,232.13,Medium,FCFS,Static,3.4,CPU-Bound,1.268,1615,108,0.631,Medium,0.1,Cluster_108,No,0.871,0.747,92.12,No,-257,No,3.67,0.24,0.953,Host_4,Host_3,92.05,27.59,97.07,32768,0,12.9,97.07,19.45
JOB_109,01-01-2024 01:48,01-01-2024 01:48,28.3,7624,2115,4.47,479,Cloud,4254,361.68,Medium,Priority-Based,Static,1.45,IO-Bound,1.331,2258,41,0.889,High,0.394,Cluster_109,Yes,0.702,0.696,74.92,No,-143,Yes,3.93,0.488,1.115,Host_2,Host_4,68.67,13.92,18.99,32768,0,29.8,68.67,23.27
JOB_110,01-01-2024 01:49,01-01-2024 01:49,16.16,1353,4933,2.84,479,Enterprise DB,4280,976.88,Low,Round Robin,Dynamic,0.08,Delay-Sensitive,1.209,4959,94,0.688,High,0.154,Cluster_110,Yes,0.877,0.99,83.31,Yes,-26,No,4.66,0.405,1.367,Host_2,Host_1,44.6,15.9,81.42,16384,0,12.3,81.42,8.26
JOB_111,01-01-2024 01:50,01-01-2024 01:50,33.18,4232,1802,5.03,794,IoT,4436,231.81,High,ASB-Dynamic-CapsNet,Static,4.69,CPU-Bound,1.42,1900,57,0.765,Medium,0.013,Cluster_111,Yes,0.989,0.819,70.17,No,-98,Yes,1.72,0.252,1.382,Host_4,Host_2,77.08,81.53,93.15,16384,0,1.1,93.15,25.83
JOB_112,01-01-2024 01:51,01-01-2024 01:51,22.9,2783,973,9.24,502,Enterprise DB,4008,565.91,High,Priority-Based,Static,2.02,Memory-Intensive,0.824,833,73,0.958,Medium,0.294,Cluster_112,No,0.98,0.648,80.57,Yes,140,No,2.08,0.963,1.107,Host_3,Host_2,68.87,68.59,63.57,16384,0,2,68.87,16.99
JOB_113,01-01-2024 01:52,01-01-2024 01:52,84.38,1829,665,7.38,747,Enterprise DB,1702,406.45,High,Round Robin,Dynamic,0.88,Delay-Sensitive,1.038,734,39,0.874,Low,0.615,Cluster_113,Yes,0.942,0.57,83.54,No,-69,Yes,3.02,0.636,1.253,Host_2,Host_4,28.24,58.65,41.09,8192,0,5.8,58.65,22.33
JOB_114,01-01-2024 01:53,01-01-2024 01:53,74.65,977,2118,6.79,873,IoT,1917,770.63,High,Priority-Based,Dynamic,4.56,CPU-Bound,1.167,1845,81,0.688,Low,0.51,Cluster_114,Yes,0.729,0.779,72.17,No,273,Yes,0.99,0.287,1.282,Host_1,Host_3,96.55,83.67,19.77,32768,0,27.1,96.55,2.98
JOB_115,01-01-2024 01:54,01-01-2024 01:54,60.67,3226,1985,4.69,509,Enterprise DB,76,868.72,Medium,Round Robin,Static,1.8,Memory-Intensive,0.868,2164,93,0.681,Low,0.268,Cluster_115,No,0.755,0.723,80.62,Yes,-179,No,1.05,0.862,1.022,Host_1,Host_4,99.92,95.45,90.86,32768,0,24.5,99.92,9.84
JOB_116,01-01-2024 01:55,01-01-2024 01:55,79.72,3591,2223,6.88,79,Cloud,4699,347.43,High,FCFS,Dynamic,2.32,Memory-Intensive,0.675,1956,52,0.721,High,0.176,Cluster_116,Yes,0.789,0.894,77.59,Yes,267,No,2.63,0.282,1.026,Host_3,Host_3,97.57,90.77,46.39,16384,1,21.1,97.57,21.92
JOB_117,01-01-2024 01:56,01-01-2024 01:56,74.29,6859,4742,0.81,703,Enterprise DB,982,663.79,High,ASB-Dynamic-CapsNet,Static,3.49,CPU-Bound,1.418,4555,79,0.649,High,0.133,Cluster_117,Yes,0.964,0.803,92.03,No,187,Yes,4.3,0.467,0.806,Host_3,Host_1,42.21,25.73,21.68,32768,0,3.6,42.21,20.93
JOB_118,01-01-2024 01:57,01-01-2024 01:57,24.93,7498,2414,6.07,874,Cloud,3508,553.56,High,Priority-Based,Static,4.1,Memory-Intensive,1.033,2692,57,0.914,High,0.308,Cluster_118,No,0.96,0.726,97.46,Yes,-278,Yes,0.65,0.255,1.424,Host_1,Host_3,14.98,99.06,22.23,8192,0,4,99.06,91.53
JOB_119,01-01-2024 01:58,01-01-2024 01:58,81.4,4730,4512,5.76,785,Social Media,516,285.66,Low,Round Robin,Dynamic,0.5,CPU-Bound,1.218,4277,27,0.787,Low,0.907,Cluster_119,No,0.845,0.691,79.4,Yes,235,No,4.81,0.329,1.477,Host_3,Host_2,31.2,34.44,81.5,16384,0,15.5,81.5,28.87
JOB_120,01-01-2024 01:59,01-01-2024 01:59,53.15,7548,3983,3.79,379,Social Media,2750,279.22,Low,Round Robin,Static,4.49,Memory-Intensive,0.796,4096,33,0.733,High,0.593,Cluster_120,No,0.847,0.901,80.59,No,-113,Yes,2.54,0.338,0.854,Host_2,Host_2,58.17,12.34,25.84,32768,1,15.3,58.17,23.03
JOB_121,01-01-2024 02:00,01-01-2024 02:00,74.6,5748,3292,2.41,190,Social Media,1548,543.25,Low,FCFS,Static,4.66,CPU-Bound,1.216,3521,38,0.874,High,0.563,Cluster_121,No,0.961,0.952,77.71,No,-229,No,1.16,0.914,1.062,Host_4,Host_3,60.23,47.42,96.83,8192,0,3.9,96.83,70.17
JOB_122,01-01-2024 02:01,01-01-2024 02:01,81.69,5005,1959,8.17,14,Enterprise DB,667,162.46,Medium,ASB-Dynamic-CapsNet,Dynamic,1.3,IO-Bound,1.447,2186,54,0.931,Medium,0.237,Cluster_122,No,0.77,0.928,78.8,No,-227,Yes,4.95,0.796,1.424,Host_3,Host_3,78.07,78.25,71.86,32768,1,23,78.25,15.27
JOB_123,01-01-2024 02:02,01-01-2024 02:02,35.44,6041,124,1.01,206,Social Media,3827,812.7,Medium,ASB-Dynamic-CapsNet,Dynamic,2.49,IO-Bound,1.452,10,99,0.879,High,0.781,Cluster_123,No,0.754,0.636,87.55,No,114,Yes,1.4,0.988,1.399,Host_2,Host_4,80.67,51.05,13.34,16384,0,24.6,80.67,36.87
JOB_124,01-01-2024 02:03,01-01-2024 02:03,18.8,5913,3603,1.16,56,Social Media,4603,78.31,Medium,ASB-Dynamic-CapsNet,Static,4.29,IO-Bound,1.276,3614,99,0.662,Medium,0.817,Cluster_124,Yes,0.812,0.596,86.23,Yes,-11,Yes,2.06,0.771,1.186,Host_1,Host_1,95.35,29.18,55.56,8192,1,18.8,95.35,72.18
JOB_125,01-01-2024 02:04,01-01-2024 02:04,28.23,1769,4355,4.68,979,Enterprise DB,2737,103.63,High,Round Robin,Dynamic,2.44,IO-Bound,1.346,4167,30,0.677,Low,0.846,Cluster_125,No,0.815,0.693,94.92,No,188,No,1.41,0.677,1.307,Host_4,Host_3,45.58,15.07,63.55,8192,0,18.5,63.55,21.59
JOB_126,01-01-2024 02:05,01-01-2024 02:05,44.17,6175,1237,2.9,561,IoT,1554,348.8,High,Priority-Based,Static,2.41,Memory-Intensive,1.227,1279,32,0.907,High,0.124,Cluster_126,No,0.941,0.538,91.51,No,-42,Yes,0.73,0.952,1.062,Host_3,Host_1,97.78,74.72,26.13,8192,0,5.9,97.78,75.38
JOB_127,01-01-2024 02:06,01-01-2024 02:06,75.44,4681,1289,7.58,643,Enterprise DB,4017,126.91,Medium,Priority-Based,Dynamic,3.09,IO-Bound,1.143,1498,58,0.795,Low,0.873,Cluster_127,No,0.809,0.82,91.92,No,-209,No,3.17,0.763,0.846,Host_4,Host_2,37.48,52.46,11.48,32768,0,19.1,52.46,14.29
JOB_128,01-01-2024 02:07,01-01-2024 02:07,78.86,3103,4898,6.52,656,Cloud,229,480.94,Low,FCFS,Dynamic,3.84,Memory-Intensive,1.122,4837,103,0.933,Low,0.138,Cluster_128,No,0.866,0.601,91.18,No,61,No,3.01,0.479,1.266,Host_4,Host_2,74.95,85.36,95.04,16384,0,13.4,95.04,18.94
JOB_129,01-01-2024 02:08,01-01-2024 02:08,10.56,6461,4196,7.84,149,Enterprise DB,2635,405.68,High,ASB-Dynamic-CapsNet,Static,3.33,CPU-Bound,0.988,3936,112,0.62,Low,0.184,Cluster_129,Yes,0.739,0.918,89.9,No,260,No,1.5,0.414,1.214,Host_4,Host_4,86.17,98.65,80.4,8192,1,26.1,98.65,78.87
JOB_130,01-01-2024 02:09,01-01-2024 02:09,50.86,1969,3257,3.58,871,IoT,2119,724.59,Low,Priority-Based,Static,3.13,CPU-Bound,0.807,3536,52,0.987,High,0.938,Cluster_130,Yes,0.892,0.866,91.54,No,-279,No,3.57,0.453,1.435,Host_2,Host_2,54.74,67.32,71.38,8192,1,10.8,71.38,24.04
JOB_131,01-01-2024 02:10,01-01-2024 02:10,43.39,877,2467,7.53,674,Social Media,4908,953.47,High,Round Robin,Static,1.86,Memory-Intensive,0.778,2639,22,0.861,High,0.239,Cluster_131,No,0.861,0.566,88.58,No,-172,No,3.12,0.649,1.047,Host_3,Host_4,78.97,73.91,77.01,32768,0,13.9,78.97,2.68
JOB_132,01-01-2024 02:11,01-01-2024 02:11,27.77,2180,4577,8.69,549,Enterprise DB,971,756.02,High,Round Robin,Dynamic,3.15,CPU-Bound,1.171,4514,52,0.675,Low,0.035,Cluster_132,No,0.934,0.59,72.86,No,63,Yes,1.38,0.231,1.054,Host_3,Host_2,95.52,62.48,21.37,32768,0,6.6,95.52,6.65
JOB_133,01-01-2024 02:12,01-01-2024 02:12,19.59,5670,1841,3.78,436,Social Media,3142,187.65,Low,ASB-Dynamic-CapsNet,Static,0.52,IO-Bound,1.357,1981,61,0.977,High,0.283,Cluster_133,Yes,0.991,0.834,93.96,No,-140,No,4.74,1,1.361,Host_1,Host_4,22.54,24.68,79.43,32768,0,0.9,79.43,17.3
JOB_134,01-01-2024 02:13,01-01-2024 02:13,37.01,741,3788,3.73,598,Cloud,4890,936.17,Medium,FCFS,Dynamic,2.05,Memory-Intensive,0.598,3811,82,0.866,Medium,0.475,Cluster_134,Yes,0.805,0.673,75.06,Yes,-23,No,1.85,0.831,0.945,Host_2,Host_4,52,67.43,50.96,32768,0,19.5,67.43,2.26
JOB_135,01-01-2024 02:14,01-01-2024 02:14,85.43,7961,3846,9.05,696,IoT,1560,398.21,Low,FCFS,Dynamic,0.94,Memory-Intensive,1.017,4063,97,0.81,Medium,0.873,Cluster_135,Yes,0.949,0.936,74.54,Yes,-217,No,2.63,0.328,1.095,Host_2,Host_3,31.14,53.86,69.3,16384,0,5.1,69.3,48.59
JOB_136,01-01-2024 02:15,01-01-2024 02:15,35.86,1419,997,0.97,570,Social Media,3649,479.45,Medium,ASB-Dynamic-CapsNet,Static,2.69,Delay-Sensitive,0.575,1213,117,0.983,High,0.719,Cluster_136,Yes,0.923,0.882,90.76,Yes,-216,Yes,2.7,0.4,1.133,Host_1,Host_3,35.09,65.38,91.78,8192,0,7.7,91.78,17.32
JOB_137,01-01-2024 02:16,01-01-2024 02:16,51.5,6182,4123,3.83,863,Social Media,3326,427.36,Medium,Round Robin,Static,1.31,CPU-Bound,1.281,4364,118,0.96,Low,0.251,Cluster_137,No,0.91,0.81,81.62,No,-241,No,3.55,0.24,0.973,Host_3,Host_3,91.84,96.31,22.38,32768,1,9,96.31,18.87
JOB_138,01-01-2024 02:17,01-01-2024 02:17,66.24,6909,816,1.63,319,Social Media,2769,287.74,High,FCFS,Dynamic,2.53,Delay-Sensitive,1.403,636,32,0.937,Medium,0.407,Cluster_138,Yes,0.977,0.954,93.81,Yes,180,No,0.86,0.674,1.232,Host_3,Host_1,64.43,86.22,25.49,16384,0,2.3,86.22,42.17
JOB_139,01-01-2024 02:18,01-01-2024 02:18,39.09,7787,4067,0.78,283,Social Media,4782,896.09,High,Round Robin,Static,3.89,Memory-Intensive,1.433,3833,65,0.812,Medium,0.062,Cluster_139,No,0.962,0.644,83.07,No,234,No,2.91,0.638,0.905,Host_1,Host_1,11.61,80.72,39.16,32768,1,3.8,80.72,23.76
JOB_140,01-01-2024 02:19,01-01-2024 02:19,87.74,7355,4121,1.57,548,Enterprise DB,1073,338.92,High,Round Robin,Dynamic,2.17,CPU-Bound,1.308,4268,26,0.715,Low,0.182,Cluster_140,No,0.833,0.799,75.8,Yes,-147,Yes,2.81,0.328,1.385,Host_3,Host_2,84.61,24.12,94.35,8192,0,16.7,94.35,89.78
JOB_141,01-01-2024 02:20,01-01-2024 02:20,87,5867,3315,4.6,849,IoT,201,582.81,Medium,Priority-Based,Dynamic,1.09,IO-Bound,1.263,3040,23,0.835,Medium,0.386,Cluster_141,No,0.727,0.609,98.26,No,275,Yes,1.8,0.57,0.838,Host_2,Host_4,89.52,17.55,24.21,16384,0,27.3,89.52,35.81
JOB_142,01-01-2024 02:21,01-01-2024 02:21,30.14,569,490,7.03,399,IoT,62,247.63,Medium,FCFS,Dynamic,1.11,CPU-Bound,1.381,616,36,0.986,High,0.914,Cluster_142,Yes,0.848,0.983,97.9,No,-126,No,2.37,0.179,1.152,Host_4,Host_2,34.29,46.69,22.47,8192,0,15.2,46.69,6.95
